3,0,-9999,-9999,"",1500,"",-9999,"",-9999,-9999,203,30,"USM0007026119300912991700"
3,0,-9999,-9999,"",2000,"",-9999,"",-9999,-9999,225,30,"USM0007026119300912991700"
3,0,-9999,-9999,"",3500,"",-9999,"",-9999,-9999,180,90,"USM0007026119300912991700"
3,1,-9999,-9999,"",134,"",-9999,"",-9999,-9999,135,10,"USM0007026119300912992300"
3,0,-9999,-9999,"",250,"",-9999,"",-9999,-9999,315,10,"USM0007026119300912992300"
3,0,-9999,-9999,"",500,"",-9999,"",-9999,-9999,68,10,"USM0007026119300912992300"
3,0,-9999,-9999,"",750,"",-9999,"",-9999,-9999,135,20,"USM0007026119300912992300"
3,0,-9999,-9999,"",1000,"",-9999,"",-9999,-9999,203,10,"USM0007026119300912992300"
3,0,-9999,-9999,"",1500,"",-9999,"",-9999,-9999,248,20,"USM0007026119300912992300"
3,0,-9999,-9999,"",2000,"",-9999,"",-9999,-9999,203,40,"USM0007026119300912992300"
3,0,-9999,-9999,"",2500,"",-9999,"",-9999,-9999,180,30,"USM0007026119300912992300"
3,0,-9999,-9999,"",3000,"",-9999,"",-9999,-9999,180,30,"USM0007026119300912992300"
3,0,-9999,-9999,"",4000,"",-9999,"",-9999,-9999,158,40,"USM0007026119300912992300"
3,1,-9999,-9999,"",134,"",-9999,"",-9999,-9999,23,10,"USM0007026119300914991700"
3,0,-9999,-9999,"",250,"",-9999,"",-9999,-9999,0,10,"USM0007026119300914991700"
3,0,-9999,-9999,"",500,"",-9999,"",-9999,-9999,90,30,"USM0007026119300914991700"
3,0,-9999,-9999,"",750,"",-9999,"",-9999,-9999,90,30,"USM0007026119300914991700"
3,0,-9999,-9999,"",1000,"",-9999,"",-9999,-9999,68,20,"USM0007026119300914991700"
3,0,-9999,-9999,"",1500,"",-9999,"",-9999,-9999,293,10,"USM0007026119300914991700"
3,0,-9999,-9999,"",2000,"",-9999,"",-9999,-9999,0,50,"USM0007026119300914991700"
3,0,-9999,-9999,"",2500,"",-9999,"",-9999,-9999,23,90,"USM0007026119300914991700"
3,0,-9999,-9999,"",3000,"",-9999,"",-9999,-9999,0,90,"USM0007026119300914991700"
3,1,-9999,-9999,"",134,"",-9999,"",-9999,-9999,315,10,"USM0007026119300914992300"
3,0,-9999,-9999,"",250,"",-9999,"",-9999,-9999,315,10,"USM0007026119300914992300"
3,0,-9999,-9999,"",500,"",-9999,"",-9999,-9999,315,10,"USM0007026119300914992300"
3,0,-9999,-9999,"",750,"",-9999,"",-9999,-9999,293,20,"USM0007026119300914992300"
3,0,-9999,-9999,"",1000,"",-9999,"",-9999,-9999,293,20,"USM0007026119300914992300"
3,0,-9999,-9999,"",1500,"",-9999,"",-9999,-9999,0,40,"USM0007026119300914992300"
3,0,-9999,-9999,"",2000,"",-9999,"",-9999,-9999,0,30,"USM0007026119300914992300"
3,0,-9999,-9999,"",2500,"",-9999,"",-9999,-9999,338,30,"USM0007026119300914992300"
3,0,-9999,-9999,"",3000,"",-9999,"",-9999,-9999,338,60,"USM0007026119300914992300"
3,0,-9999,-9999,"",3500,"",-9999,"",-9999,-9999,338,70,"USM0007026119300914992300"
3,0,-9999,-9999,"",4000,"",-9999,"",-9999,-9999,338,50,"USM0007026119300914992300"
3,0,-9999,-9999,"",4500,"",-9999,"",-9999,-9999,338,50,"USM0007026119300914992300"
3,0,-9999,-9999,"",5000,"",-9999,"",-9999,-9999,338,40,"USM0007026119300914992300"
3,1,-9999,-9999,"",134,"",-9999,"",-9999,-9999,135,10,"USM0007026119300915991700"
